transaction_id,date,country,region,customer_name,customer_type,sales_rep,product_category,product,quantity,unit_price,unit_cost,revenue,cost,gross_profit,payment_status,sales_channel
TXN-007348,2024-05-16,Kenya,Kenya,Customer 072,SME,Rep 03,Wireless,Wireless Access Point,5,426.13,260.19,2130.65,1300.95,829.7,Paid,Partner
TXN-007349,2025-07-13,Kenya,Kenya,Customer 030,Government,Rep 09,Wireless,Wireless Access Point,8,401.1,246.23,3208.8,1969.84,1238.96,Paid,Direct
TXN-007350,2025-08-26,Uganda,Uganda,Customer 049,Enterprise,Rep 02,Fiber Equipment,Optical Transceiver,3,199.26,128.96,597.78,386.88,210.9,Paid,Direct
TXN-007351,2024-04-03,Uganda,Uganda,Customer 026,ISP,Rep 02,Routers,Carrier Router,3,7023.45,4161.77,21070.35,12485.31,8585.04,Pending,Direct
TXN-007352,2025-11-04,Uganda,Uganda,Customer 037,Enterprise,Rep 06,Routers,Carrier Router,6,6677.0,4258.59,40062.0,25551.54,14510.46,Paid,Direct
TXN-007353,2024-10-05,Kenya,Kenya,Customer 043,Enterprise,Rep 04,Fiber Equipment,Optical Transceiver,5,188.29,121.66,941.45,608.3,333.15,Paid,Online
TXN-007354,2024-10-24,Kenya,Kenya,Customer 033,Government,Rep 09,Routers,Enterprise Router,3,1656.24,1152.6,4968.72,3457.8,1510.92,Paid,Partner
TXN-007355,2025-09-08,South Sudan,South Sudan,Customer 043,ISP,Rep 09,Fiber Equipment,Optical Transceiver,8,179.53,140.66,1436.24,1125.28,310.96,Overdue,Online
TXN-007356,2025-03-02,Tanzania,Tanzania,Customer 074,ISP,Rep 01,Routers,Carrier Router,2,7096.26,4379.11,14192.52,8758.22,5434.3,Paid,Direct
TXN-007357,2024-03-21,Kenya,Kenya,Customer 063,Government,Rep 08,Services,Network Support,5,1525.72,482.73,7628.6,2413.65,5214.95,Paid,Partner
TXN-007358,2025-11-11,Kenya,Kenya,Customer 033,ISP,Rep 09,Fiber Equipment,Optical Transceiver,8,168.6,128.81,1348.8,1030.48,318.32,Paid,Direct
TXN-007359,2024-06-09,Kenya,Kenya,Customer 038,Enterprise,Rep 05,Services,Network Support,2,1463.31,494.92,2926.62,989.84,1936.78,Paid,Partner
TXN-007360,2025-09-06,Kenya,Kenya,Customer 063,ISP,Rep 02,Fiber Equipment,Optical Transceiver,5,193.34,128.94,966.7,644.7,322.0,Paid,Direct
TXN-007361,2025-02-28,Uganda,Uganda,Customer 064,SME,Rep 06,Fiber Equipment,Fiber OLT,3,3559.51,2595.02,10678.53,7785.06,2893.47,Pending,Partner
TXN-007362,2025-12-14,Kenya,Kenya,Customer 001,ISP,Rep 07,Wireless,Wireless Access Point,4,464.23,251.04,1856.92,1004.16,852.76,Paid,Online
TXN-007363,2024-05-04,Rwanda,Rwanda,Customer 001,SME,Rep 09,Routers,Enterprise Router,9,2011.87,1092.75,18106.83,9834.75,8272.08,Paid,Partner
TXN-007364,2024-04-13,Kenya,Kenya,Customer 001,Enterprise,Rep 10,Switches,Core Switch,4,3851.31,2658.24,15405.24,10632.96,4772.28,Paid,Partner
TXN-007365,2025-09-19,Kenya,Kenya,Customer 001,SME,Rep 02,Switches,Managed Switch,1,950.84,606.89,950.84,606.89,343.95,Paid,Direct
TXN-007366,2025-09-22,Uganda,Uganda,Customer 061,SME,Rep 08,Routers,Enterprise Router,2,1831.78,1147.61,3663.56,2295.22,1368.34,Paid,Partner
TXN-007367,2024-06-05,Uganda,Uganda,Customer 001,Government,Rep 02,Firewalls,Enterprise Firewall,2,5431.0,2976.25,10862.0,5952.5,4909.5,Pending,Direct
TXN-007368,2024-11-14,Uganda,Uganda,Customer 008,Enterprise,Rep 04,Fiber Equipment,Optical Transceiver,5,184.49,119.64,922.45,598.2,324.25,Paid,Direct
TXN-007369,2025-03-17,Kenya,Kenya,Customer 001,SME,Rep 01,Routers,Enterprise Router,6,1690.56,1096.22,10143.36,6577.32,3566.04,Paid,Online
TXN-007370,2025-04-08,Uganda,Uganda,Customer 057,SME,Rep 04,Fiber Equipment,Fiber OLT,5,3677.62,2640.73,18388.1,13203.65,5184.45,Paid,Partner
TXN-007371,2024-12-09,Kenya,Kenya,Customer 001,SME,Rep 08,Fiber Equipment,Fiber OLT,3,3501.17,2554.62,10503.51,7663.86,2839.65,Paid,Partner
TXN-007372,2025-12-04,Kenya,Kenya,Customer 048,SME,Rep 05,Routers,Carrier Router,5,6735.17,4141.04,33675.85,20705.2,12970.65,Paid,Partner
TXN-007373,2025-01-08,Rwanda,Rwanda,Customer 044,Enterprise,Rep 09,Wireless,Wireless Access Point,3,435.43,245.42,1306.29,736.26,570.03,Paid,Online
TXN-007374,2025-10-18,Rwanda,Rwanda,Customer 001,Government,Rep 03,Switches,Managed Switch,4,946.97,560.73,3787.88,2242.92,1544.96,Paid,Direct
TXN-007375,2025-10-31,Tanzania,Tanzania,Customer 055,SME,Rep 06,Switches,Managed Switch,6,969.05,557.39,5814.3,3344.34,2469.96,Paid,Direct
TXN-007376,2024-07-02,South Sudan,South Sudan,Customer 045,Enterprise,Rep 09,Services,Network Support,4,1484.9,524.54,5939.6,2098.16,3841.44,Paid,Direct
TXN-007377,2024-09-29,South Sudan,South Sudan,Customer 068,Government,Rep 07,Switches,Managed Switch,4,861.82,570.71,3447.28,2282.84,1164.44,Paid,Online
TXN-007378,2025-01-12,Kenya,Kenya,Customer 060,SME,Rep 08,Firewalls,Enterprise Firewall,4,5365.53,2937.24,21462.12,11748.96,9713.16,Paid,Direct
TXN-007379,2024-03-25,Kenya,Kenya,Customer 001,Enterprise,Rep 06,Routers,Enterprise Router,3,1842.36,1147.25,5527.08,3441.75,2085.33,Paid,Partner
TXN-007380,2025-08-21,Kenya,Kenya,Customer 069,Enterprise,Rep 04,Switches,Managed Switch,3,1061.23,598.34,3183.69,1795.02,1388.67,Paid,Direct
TXN-007381,2025-08-14,Uganda,Uganda,Customer 067,Enterprise,Rep 04,Switches,Core Switch,2,4285.67,2585.77,8571.34,5171.54,3399.8,Paid,Direct
TXN-007382,2024-02-05,Uganda,Uganda,Customer 011,SME,Rep 02,Switches,Managed Switch,3,1043.35,589.54,3130.05,1768.62,1361.43,Paid,Direct
TXN-007383,2024-10-20,Uganda,Uganda,Customer 001,ISP,Rep 04,Services,Network Support,6,1406.92,482.02,8441.52,2892.12,5549.4,Paid,Online
TXN-007384,2024-09-11,Uganda,Uganda,Customer 001,Government,Rep 02,Routers,Carrier Router,1,6204.67,4230.95,6204.67,4230.95,1973.72,Paid,Partner
TXN-007385,2024-09-05,Kenya,Kenya,Customer 043,ISP,Rep 10,Fiber Equipment,Optical Transceiver,7,185.64,130.15,1299.48,911.05,388.43,Paid,Online
TXN-007386,2025-04-12,Kenya,Kenya,Customer 001,Enterprise,Rep 01,Switches,Core Switch,4,4601.17,2709.16,18404.68,10836.64,7568.04,Paid,Direct
TXN-007387,2025-03-21,Kenya,Kenya,Customer 001,SME,Rep 01,Wireless,Wireless Access Point,4,441.74,256.86,1766.96,1027.44,739.52,Paid,Partner
TXN-007388,2024-02-09,Kenya,Kenya,Customer 046,ISP,Rep 05,Firewalls,Enterprise Firewall,8,4873.01,3022.7,38984.08,24181.6,14802.48,Paid,Partner
TXN-007389,2024-10-18,Kenya,Kenya,Customer 070,SME,Rep 08,Wireless,Wireless Access Point,3,380.56,241.26,1141.68,723.78,417.9,Paid,Partner
TXN-007390,2024-05-18,Kenya,Kenya,Customer 028,ISP,Rep 09,Firewalls,Enterprise Firewall,6,5157.12,3066.96,30942.72,18401.76,12540.96,Paid,Direct
TXN-007391,2025-07-27,Kenya,Kenya,Customer 069,Enterprise,Rep 03,Wireless,Wireless Access Point,2,408.82,255.11,817.64,510.22,307.42,Paid,Partner
TXN-007392,2025-04-10,Kenya,Kenya,Customer 002,Enterprise,Rep 08,Wireless,Wireless Access Point,7,442.06,262.35,3094.42,1836.45,1257.97,Paid,Partner
TXN-007393,2025-07-31,Tanzania,Tanzania,Customer 001,SME,Rep 09,Wireless,Wireless Access Point,2,451.34,244.08,902.68,488.16,414.52,Pending,Direct
TXN-007394,2025-07-20,Rwanda,Rwanda,Customer 022,ISP,Rep 01,Wireless,Wireless Access Point,5,430.67,252.84,2153.35,1264.2,889.15,Pending,Online
TXN-007395,2024-07-25,Kenya,Kenya,Customer 020,SME,Rep 02,Routers,Enterprise Router,6,1900.39,1099.7,11402.34,6598.2,4804.14,Pending,Direct
TXN-007396,2025-09-21,Kenya,Kenya,Customer 005,Enterprise,Rep 02,Services,Network Support,2,1549.77,516.12,3099.54,1032.24,2067.3,Paid,Direct
TXN-007397,2025-05-20,Tanzania,Tanzania,Customer 061,Enterprise,Rep 08,Wireless,Wireless Access Point,5,415.03,245.18,2075.15,1225.9,849.25,Paid,Direct
TXN-007398,2025-07-05,Rwanda,Rwanda,Customer 017,Enterprise,Rep 06,Routers,Enterprise Router,7,1933.1,1177.32,13531.7,8241.24,5290.46,Pending,Direct
TXN-007399,2025-07-21,Kenya,Kenya,Customer 001,Enterprise,Rep 02,Fiber Equipment,Fiber OLT,3,4131.81,2872.2,12395.43,8616.6,3778.83,Paid,Direct
TXN-007400,2024-02-04,Tanzania,Tanzania,Customer 056,ISP,Rep 09,Switches,Managed Switch,2,859.34,567.56,1718.68,1135.12,583.56,Pending,Direct
TXN-007401,2024-04-03,Rwanda,Rwanda,Customer 005,SME,Rep 02,Fiber Equipment,Fiber OLT,6,4250.31,2716.27,25501.86,16297.62,9204.24,Paid,Direct
TXN-007402,2025-08-22,Kenya,Kenya,Customer 012,Enterprise,Rep 09,Routers,Carrier Router,5,6856.39,4323.98,34281.95,21619.9,12662.05,Paid,Online
TXN-007403,2025-04-09,Tanzania,Tanzania,Customer 065,SME,Rep 08,Fiber Equipment,Fiber OLT,6,3973.5,2487.03,23841.0,14922.18,8918.82,Paid,Direct
TXN-007404,2024-01-17,South Sudan,South Sudan,Customer 001,Government,Rep 04,Switches,Core Switch,7,4458.34,2634.47,31208.38,18441.29,12767.09,Pending,Direct
TXN-007405,2024-07-26,Kenya,Kenya,Customer 058,Government,Rep 07,Wireless,Wireless Access Point,3,414.01,253.11,1242.03,759.33,482.7,Paid,Direct
TXN-007406,2024-03-06,Uganda,Uganda,Customer 006,Enterprise,Rep 03,Switches,Core Switch,3,4085.82,2767.33,12257.46,8301.99,3955.47,Paid,Direct
TXN-007407,2025-06-03,Uganda,Uganda,Customer 001,SME,Rep 04,Services,Network Support,8,1558.73,514.39,12469.84,4115.12,8354.72,Paid,Online
TXN-007408,2024-08-15,Tanzania,Tanzania,Customer 008,Government,Rep 10,Switches,Managed Switch,8,1052.9,559.59,8423.2,4476.72,3946.48,Paid,Direct
TXN-007409,2025-07-04,Tanzania,Tanzania,Customer 025,Enterprise,Rep 07,Wireless,Wireless Access Point,5,395.36,249.68,1976.8,1248.4,728.4,Paid,Direct
TXN-007410,2025-04-16,Tanzania,Tanzania,Customer 034,Government,Rep 01,Switches,Managed Switch,1,932.92,551.07,932.92,551.07,381.85,Paid,Direct
TXN-007411,2024-03-30,Kenya,Kenya,Customer 039,ISP,Rep 10,Wireless,Wireless Access Point,3,419.7,253.41,1259.1,760.23,498.87,Paid,Direct
TXN-007412,2025-08-18,South Sudan,South Sudan,Customer 001,ISP,Rep 01,Routers,Carrier Router,2,6259.1,4012.8,12518.2,8025.6,4492.6,Paid,Direct
TXN-007413,2024-05-29,Kenya,Kenya,Customer 062,Government,Rep 08,Fiber Equipment,Fiber OLT,6,3807.57,2550.81,22845.42,15304.86,7540.56,Paid,Partner
TXN-007414,2025-08-02,Rwanda,Rwanda,Customer 073,SME,Rep 02,Fiber Equipment,Fiber OLT,4,3948.95,2819.47,15795.8,11277.88,4517.92,Paid,Direct
TXN-007415,2024-07-20,Tanzania,Tanzania,Customer 017,SME,Rep 10,Fiber Equipment,Fiber OLT,1,3469.99,2574.74,3469.99,2574.74,895.25,Paid,Partner
TXN-007416,2025-08-11,Uganda,Uganda,Customer 001,Enterprise,Rep 02,Services,Network Support,6,1484.58,507.21,8907.48,3043.26,5864.22,Overdue,Partner
TXN-007417,2024-03-20,Kenya,Kenya,Customer 070,ISP,Rep 04,Fiber Equipment,Fiber OLT,4,4230.55,2620.35,16922.2,10481.4,6440.8,Pending,Direct
TXN-007418,2024-05-23,Uganda,Uganda,Customer 001,SME,Rep 06,Firewalls,Enterprise Firewall,2,4732.85,2978.89,9465.7,5957.78,3507.92,Paid,Direct
TXN-007419,2024-08-23,Tanzania,Tanzania,Customer 041,ISP,Rep 07,Routers,Carrier Router,4,6471.11,4172.61,25884.44,16690.44,9194.0,Paid,Partner
TXN-007420,2024-06-26,Rwanda,Rwanda,Customer 029,ISP,Rep 07,Fiber Equipment,Fiber OLT,2,4106.23,2481.68,8212.46,4963.36,3249.1,Paid,Online
TXN-007421,2024-12-08,South Sudan,South Sudan,Customer 028,SME,Rep 02,Switches,Managed Switch,4,906.69,587.6,3626.76,2350.4,1276.36,Paid,Direct
TXN-007422,2025-04-14,Uganda,Uganda,Customer 052,SME,Rep 10,Switches,Managed Switch,4,944.03,587.02,3776.12,2348.08,1428.04,Paid,Direct
TXN-007423,2025-02-22,Rwanda,Rwanda,Customer 080,Enterprise,Rep 03,Services,Network Support,7,1501.92,489.35,10513.44,3425.45,7087.99,Paid,Direct
TXN-007424,2024-12-10,Rwanda,Rwanda,Customer 078,Government,Rep 09,Routers,Enterprise Router,3,1999.38,1181.99,5998.14,3545.97,2452.17,Paid,Direct
TXN-007425,2025-10-22,Tanzania,Tanzania,Customer 027,SME,Rep 08,Switches,Core Switch,7,4502.55,2808.24,31517.85,19657.68,11860.17,Paid,Direct
TXN-007426,2024-03-01,Uganda,Uganda,Customer 001,Enterprise,Rep 03,Firewalls,Enterprise Firewall,6,4883.02,3002.91,29298.12,18017.46,11280.66,Paid,Direct
TXN-007427,2025-06-26,Kenya,Kenya,Customer 060,Enterprise,Rep 03,Services,Network Support,5,1678.76,501.36,8393.8,2506.8,5887.0,Pending,Direct
TXN-007428,2024-12-12,Kenya,Kenya,Customer 013,ISP,Rep 08,Fiber Equipment,Optical Transceiver,6,171.74,122.44,1030.44,734.64,295.8,Paid,Online
TXN-007429,2025-04-14,Kenya,Kenya,Customer 001,ISP,Rep 03,Routers,Enterprise Router,7,1717.05,1182.49,12019.35,8277.43,3741.92,Paid,Direct
TXN-007430,2025-07-07,Tanzania,Tanzania,Customer 030,Enterprise,Rep 03,Wireless,Wireless Access Point,2,464.15,259.61,928.3,519.22,409.08,Paid,Direct
TXN-007431,2025-04-29,Rwanda,Rwanda,Customer 001,ISP,Rep 08,Firewalls,Enterprise Firewall,6,4966.25,2859.51,29797.5,17157.06,12640.44,Paid,Online
TXN-007432,2024-06-11,Tanzania,Tanzania,Customer 051,Enterprise,Rep 08,Services,Network Support,5,1669.56,520.77,8347.8,2603.85,5743.95,Paid,Direct
TXN-007433,2024-12-22,Rwanda,Rwanda,Customer 002,Enterprise,Rep 03,Routers,Enterprise Router,4,1983.23,1115.4,7932.92,4461.6,3471.32,Pending,Direct
TXN-007434,2024-10-22,Uganda,Uganda,Customer 059,Enterprise,Rep 02,Services,Network Support,5,1350.36,476.52,6751.8,2382.6,4369.2,Paid,Direct
TXN-007435,2024-11-11,Kenya,Kenya,Customer 001,Enterprise,Rep 08,Switches,Managed Switch,5,947.04,566.79,4735.2,2833.95,1901.25,Paid,Direct
TXN-007436,2024-06-25,Uganda,Uganda,Customer 002,Government,Rep 02,Routers,Enterprise Router,5,1640.31,1175.29,8201.55,5876.45,2325.1,Overdue,Partner
TXN-007437,2024-01-31,Uganda,Uganda,Customer 013,SME,Rep 09,Switches,Core Switch,4,4234.09,2802.76,16936.36,11211.04,5725.32,Paid,Direct
TXN-007438,2024-01-06,Kenya,Kenya,Customer 001,ISP,Rep 01,Wireless,Wireless Access Point,5,416.9,248.97,2084.5,1244.85,839.65,Paid,Online
TXN-007439,2025-03-25,Kenya,Kenya,Customer 046,ISP,Rep 03,Routers,Enterprise Router,7,1714.79,1115.51,12003.53,7808.57,4194.96,Paid,Direct
TXN-007440,2024-05-15,Kenya,Kenya,Customer 063,ISP,Rep 09,Routers,Carrier Router,1,5852.25,4253.47,5852.25,4253.47,1598.78,Pending,Partner
TXN-007441,2024-12-10,Kenya,Kenya,Customer 016,Enterprise,Rep 04,Routers,Carrier Router,6,7127.85,4282.34,42767.1,25694.04,17073.06,Paid,Partner
TXN-007442,2024-10-05,Uganda,Uganda,Customer 026,Enterprise,Rep 09,Switches,Managed Switch,4,938.76,602.45,3755.04,2409.8,1345.24,Paid,Direct
TXN-007443,2025-04-04,Kenya,Kenya,Customer 009,SME,Rep 06,Fiber Equipment,Fiber OLT,2,3530.23,2706.09,7060.46,5412.18,1648.28,Paid,Partner
TXN-007444,2024-06-09,Kenya,Kenya,Customer 072,Government,Rep 03,Wireless,Wireless Access Point,6,406.97,252.92,2441.82,1517.52,924.3,Paid,Direct
TXN-007445,2024-09-14,Tanzania,Tanzania,Customer 020,Government,Rep 09,Switches,Core Switch,2,4307.92,2806.82,8615.84,5613.64,3002.2,Paid,Partner
TXN-007446,2024-02-29,Uganda,Uganda,Customer 041,SME,Rep 02,Routers,Enterprise Router,2,1886.52,1177.53,3773.04,2355.06,1417.98,Paid,Partner
TXN-007447,2024-10-12,Uganda,Uganda,Customer 066,Enterprise,Rep 06,Fiber Equipment,Optical Transceiver,4,192.66,125.87,770.64,503.48,267.16,Paid,Direct
TXN-007448,2024-07-16,Kenya,Kenya,Customer 018,SME,Rep 08,Wireless,Wireless Access Point,3,447.48,248.85,1342.44,746.55,595.89,Paid,Direct
TXN-007449,2024-06-06,Kenya,Kenya,Customer 002,Government,Rep 09,Fiber Equipment,Fiber OLT,6,4236.66,2697.31,25419.96,16183.86,9236.1,Paid,Partner
TXN-007450,2024-07-26,Kenya,Kenya,Customer 017,Government,Rep 08,Fiber Equipment,Optical Transceiver,4,195.43,119.83,781.72,479.32,302.4,Pending,Direct
TXN-007451,2024-09-21,Tanzania,Tanzania,Customer 031,ISP,Rep 01,Switches,Core Switch,2,4129.09,2733.68,8258.18,5467.36,2790.82,Pending,Online
TXN-007452,2024-12-05,Rwanda,Rwanda,Customer 064,SME,Rep 03,Switches,Core Switch,10,4573.68,2760.92,45736.8,27609.2,18127.6,Paid,Direct
TXN-007453,2025-11-05,Kenya,Kenya,Customer 001,Government,Rep 06,Firewalls,Enterprise Firewall,5,5695.48,3119.02,28477.4,15595.1,12882.3,Overdue,Online
TXN-007454,2024-02-08,Kenya,Kenya,Customer 001,Government,Rep 08,Switches,Managed Switch,4,861.87,599.78,3447.48,2399.12,1048.36,Paid,Direct
TXN-007455,2025-10-11,Tanzania,Tanzania,Customer 011,Enterprise,Rep 05,Wireless,Wireless Access Point,4,467.56,245.25,1870.24,981.0,889.24,Paid,Direct
TXN-007456,2025-08-12,Kenya,Kenya,Customer 053,Enterprise,Rep 01,Fiber Equipment,Optical Transceiver,2,197.33,129.78,394.66,259.56,135.1,Paid,Direct
TXN-007457,2025-07-19,Tanzania,Tanzania,Customer 001,ISP,Rep 04,Wireless,Wireless Access Point,8,395.25,249.86,3162.0,1998.88,1163.12,Pending,Direct
TXN-007458,2024-07-02,Rwanda,Rwanda,Customer 059,SME,Rep 02,Fiber Equipment,Optical Transceiver,3,196.3,119.07,588.9,357.21,231.69,Pending,Direct
TXN-007459,2025-04-11,Kenya,Kenya,Customer 058,SME,Rep 06,Routers,Carrier Router,4,6572.66,4167.52,26290.64,16670.08,9620.56,Pending,Partner
TXN-007460,2024-05-30,Uganda,Uganda,Customer 054,SME,Rep 08,Switches,Managed Switch,6,952.08,576.69,5712.48,3460.14,2252.34,Paid,Partner
TXN-007461,2024-07-29,Rwanda,Rwanda,Customer 003,SME,Rep 02,Switches,Core Switch,5,4328.7,2688.75,21643.5,13443.75,8199.75,Paid,Partner
TXN-007462,2024-07-22,Kenya,Kenya,Customer 072,ISP,Rep 07,Fiber Equipment,Optical Transceiver,3,179.6,130.26,538.8,390.78,148.02,Paid,Online
TXN-007463,2025-08-31,Kenya,Kenya,Customer 028,ISP,Rep 05,Fiber Equipment,Fiber OLT,3,3834.64,2859.09,11503.92,8577.27,2926.65,Paid,Direct
TXN-007464,2025-03-16,Rwanda,Rwanda,Customer 059,Enterprise,Rep 04,Firewalls,Enterprise Firewall,6,5571.85,2874.11,33431.1,17244.66,16186.44,Pending,Direct
TXN-007465,2025-04-24,Kenya,Kenya,Customer 039,ISP,Rep 09,Wireless,Wireless Access Point,5,445.14,241.77,2225.7,1208.85,1016.85,Pending,Direct
TXN-007466,2025-01-04,Kenya,Kenya,Customer 046,ISP,Rep 03,Services,Network Support,5,1383.47,517.82,6917.35,2589.1,4328.25,Pending,Direct
TXN-007467,2024-05-07,Kenya,Kenya,Customer 015,Enterprise,Rep 04,Routers,Enterprise Router,5,1754.01,1197.12,8770.05,5985.6,2784.45,Paid,Direct
TXN-007468,2024-03-14,Tanzania,Tanzania,Customer 043,ISP,Rep 09,Routers,Carrier Router,6,6433.21,4205.24,38599.26,25231.44,13367.82,Paid,Online
TXN-007469,2025-03-29,South Sudan,South Sudan,Customer 001,Enterprise,Rep 02,Fiber Equipment,Optical Transceiver,1,169.11,128.51,169.11,128.51,40.6,Paid,Direct
TXN-007470,2024-07-07,Tanzania,Tanzania,Customer 008,SME,Rep 06,Services,Network Support,4,1594.64,487.91,6378.56,1951.64,4426.92,Pending,Partner
TXN-007471,2024-10-24,Tanzania,Tanzania,Customer 042,SME,Rep 02,Wireless,Wireless Access Point,6,422.63,239.1,2535.78,1434.6,1101.18,Paid,Direct
TXN-007472,2024-10-02,Kenya,Kenya,Customer 040,Enterprise,Rep 05,Fiber Equipment,Fiber OLT,4,4095.21,2586.76,16380.84,10347.04,6033.8,Overdue,Online
TXN-007473,2024-10-07,Uganda,Uganda,Customer 032,ISP,Rep 05,Services,Network Support,3,1615.38,521.48,4846.14,1564.44,3281.7,Paid,Partner
TXN-007474,2025-06-21,Uganda,Uganda,Customer 001,ISP,Rep 07,Wireless,Wireless Access Point,7,462.22,245.94,3235.54,1721.58,1513.96,Paid,Partner
TXN-007475,2024-04-01,Uganda,Uganda,Customer 077,ISP,Rep 04,Wireless,Wireless Access Point,3,416.15,252.31,1248.45,756.93,491.52,Pending,Direct
TXN-007476,2025-03-28,Uganda,Uganda,Customer 013,ISP,Rep 03,Firewalls,Enterprise Firewall,2,5217.84,2887.85,10435.68,5775.7,4659.98,Paid,Partner
TXN-007477,2024-12-25,Kenya,Kenya,Customer 022,Enterprise,Rep 06,Routers,Enterprise Router,2,2012.46,1188.7,4024.92,2377.4,1647.52,Paid,Partner
TXN-007478,2024-07-12,Tanzania,Tanzania,Customer 079,Government,Rep 09,Fiber Equipment,Optical Transceiver,1,186.41,131.17,186.41,131.17,55.24,Pending,Direct
TXN-007479,2025-01-07,Kenya,Kenya,Customer 058,ISP,Rep 08,Wireless,Wireless Access Point,4,436.85,255.45,1747.4,1021.8,725.6,Paid,Direct
TXN-007480,2024-10-14,Rwanda,Rwanda,Customer 019,ISP,Rep 02,Switches,Core Switch,4,4568.02,2740.31,18272.08,10961.24,7310.84,Overdue,Direct
TXN-007481,2025-05-23,Tanzania,Tanzania,Customer 020,SME,Rep 02,Fiber Equipment,Optical Transceiver,5,198.23,123.26,991.15,616.3,374.85,Paid,Direct
TXN-007482,2025-01-04,Kenya,Kenya,Customer 035,ISP,Rep 05,Fiber Equipment,Fiber OLT,8,4240.17,2714.38,33921.36,21715.04,12206.32,Paid,Direct
TXN-007483,2024-09-03,Uganda,Uganda,Customer 057,ISP,Rep 05,Switches,Core Switch,1,3814.96,2770.5,3814.96,2770.5,1044.46,Paid,Online
TXN-007484,2025-03-03,Kenya,Kenya,Customer 048,SME,Rep 03,Fiber Equipment,Optical Transceiver,5,175.69,127.1,878.45,635.5,242.95,Paid,Partner
TXN-007485,2025-07-06,Kenya,Kenya,Customer 043,SME,Rep 09,Fiber Equipment,Optical Transceiver,5,180.62,134.7,903.1,673.5,229.6,Paid,Partner
TXN-007486,2024-01-11,Tanzania,Tanzania,Customer 018,ISP,Rep 09,Switches,Core Switch,4,4349.94,2693.99,17399.76,10775.96,6623.8,Paid,Direct
TXN-007487,2025-01-11,Rwanda,Rwanda,Customer 025,Enterprise,Rep 08,Fiber Equipment,Fiber OLT,3,3514.89,2729.47,10544.67,8188.41,2356.26,Paid,Online
TXN-007488,2025-07-23,South Sudan,South Sudan,Customer 047,Enterprise,Rep 07,Wireless,Wireless Access Point,2,467.39,251.39,934.78,502.78,432.0,Paid,Partner
TXN-007489,2024-09-25,Kenya,Kenya,Customer 065,Enterprise,Rep 03,Switches,Core Switch,6,4146.25,2660.77,24877.5,15964.62,8912.88,Paid,Partner
TXN-007490,2024-03-18,Rwanda,Rwanda,Customer 072,SME,Rep 06,Services,Network Support,6,1517.61,510.55,9105.66,3063.3,6042.36,Paid,Partner
TXN-007491,2025-02-25,Uganda,Uganda,Customer 001,SME,Rep 01,Fiber Equipment,Optical Transceiver,4,168.63,128.25,674.52,513.0,161.52,Paid,Direct
TXN-007492,2024-07-27,Uganda,Uganda,Customer 064,ISP,Rep 06,Services,Network Support,2,1656.78,500.12,3313.56,1000.24,2313.32,Paid,Direct
TXN-007493,2024-06-21,Uganda,Uganda,Customer 079,ISP,Rep 03,Switches,Managed Switch,4,915.17,575.92,3660.68,2303.68,1357.0,Paid,Online
TXN-007494,2025-05-26,Rwanda,Rwanda,Customer 048,ISP,Rep 08,Switches,Managed Switch,5,935.57,603.89,4677.85,3019.45,1658.4,Paid,Direct
TXN-007495,2024-03-17,Uganda,Uganda,Customer 012,Enterprise,Rep 10,Services,Network Support,6,1447.28,480.42,8683.68,2882.52,5801.16,Paid,Direct
TXN-007496,2025-08-01,Rwanda,Rwanda,Customer 026,Government,Rep 08,Fiber Equipment,Optical Transceiver,4,191.13,135.84,764.52,543.36,221.16,Paid,Direct
TXN-007497,2025-08-16,Uganda,Uganda,Customer 001,Enterprise,Rep 01,Wireless,Wireless Access Point,5,390.18,258.83,1950.9,1294.15,656.75,Paid,Direct
TXN-007498,2024-03-25,Uganda,Uganda,Customer 019,SME,Rep 05,Routers,Enterprise Router,4,2000.17,1109.32,8000.68,4437.28,3563.4,Overdue,Partner
TXN-007499,2025-10-26,Tanzania,Tanzania,Customer 033,SME,Rep 02,Fiber Equipment,Fiber OLT,2,4052.77,2802.58,8105.54,5605.16,2500.38,Paid,Direct
TXN-007500,2025-08-11,Uganda,Uganda,Customer 001,Government,Rep 05,Routers,Carrier Router,1,6837.88,4196.46,6837.88,4196.46,2641.42,Paid,Direct
TXN-007501,2025-10-26,Rwanda,Rwanda,Customer 001,Enterprise,Rep 03,Fiber Equipment,Optical Transceiver,5,174.0,136.91,870.0,684.55,185.45,Overdue,Online
TXN-007502,2025-09-21,Kenya,Kenya,Customer 001,Enterprise,Rep 03,Switches,Core Switch,2,4012.76,2634.04,8025.52,5268.08,2757.44,Paid,Direct
TXN-007503,2025-07-03,Kenya,Kenya,Customer 013,Government,Rep 05,Switches,Core Switch,5,4571.15,2642.94,22855.75,13214.7,9641.05,Paid,Direct
TXN-007504,2024-09-02,Uganda,Uganda,Customer 036,Government,Rep 08,Fiber Equipment,Fiber OLT,4,4042.44,2485.03,16169.76,9940.12,6229.64,Paid,Direct
TXN-007505,2025-01-05,Uganda,Uganda,Customer 001,Enterprise,Rep 03,Fiber Equipment,Optical Transceiver,5,173.98,127.18,869.9,635.9,234.0,Paid,Online
TXN-007506,2024-05-31,Rwanda,Rwanda,Customer 001,ISP,Rep 10,Firewalls,Enterprise Firewall,4,5086.93,3075.77,20347.72,12303.08,8044.64,Paid,Online
